Order_ID,Order_Date,Order_Quantity,Garment_Type,Fabric_Type,Fabric_Width_inches,Pattern_Complexity,Season,Supplier_ID,Production_Line,Operator_Experience_Years,Fabric_GSM,Marker_Efficiency_%,Expected_Defect_Rate_%,Fabric_Width_cm,Base_Consumption_Per_Unit_yards,Planned_BOM_yards,Actual_Consumption_yards,Variance_yards,Variance_%,Measurement_Unit,Order_Size_Category,Fabric_Cost_Per_yard,Planned_Cost_USD,Actual_Cost_USD,Waste_Cost_USD,Savings_Potential_USD,Efficiency_x_Experience,Defect_x_Complexity,Order_Value_USD,Garment_Type_Encoded,Fabric_Type_Encoded,Complexity_Encoded,Season_Encoded
ORD_003124,2023-09-17,767,Pants,Polyester,71,Medium,Spring,SUP_2,Line_C,3,147.7013581255148,90.55979036812089,0.38180413310150196,180.34,2.789520445924365,2246.540291125187,2189.4181815483776,-57.122109576809635,-2.542670158308171,yards,Medium,5.669280000195477,12736.265942109349,12412.424708716568,0.0,323.84123339278136,271.67937110436264,0.4390747530667272,12129.77708772319,2,3,1,1
ORD_003125,2023-09-17,4828,Pants,Silk,59,Complex,Winter,SUP_9,Line_C,2,237.89778838689543,83.71288955522282,2.008580234632048,149.86,3.9406858473375146,19976.912834492792,19636.216222576357,-340.69661191643536,-1.7054517619367964,yards,XLarge,22.86000000078821,456672.2274122513,448883.902863573,0.0,7788.324548678253,167.42577911044563,2.7115833167532646,434925.9308688108,2,4,0,3
ORD_003126,2023-09-18,2724,Pants,Polyester,55,Complex,Spring,SUP_5,Line_D,9,109.7528586531853,89.96047270172716,0.019060073968050994,139.7,4.227281181689335,12090.869635867839,11365.909014853332,-724.9606210145066,-5.995934476573087,yards,Large,5.669280000195477,68546.5254115963,64436.52066194947,0.0,4110.004749646835,809.6442543155445,0.025731099856868844,65282.405153901236,2,3,0,1
ORD_003127,2023-09-18,4332,Jacket,Cotton,55,Medium,Fall,SUP_3,Line_D,7,157.10787588571156,85.83466594233198,1.2686932816338807,139.7,5.041424224088761,22931.42222569014,20478.189748413122,-2453.232477277019,-10.698126148183933,yards,XLarge,7.772400000267992,178232.18611309948,159164.68200605415,0.0,19067.504107045348,600.8426615963239,1.4589972738789627,169744.93915533283,1,0,1,0
ORD_003128,2023-09-18,4623,Dress,Silk,55,Medium,Summer,SUP_6,Line_B,14,163.15213663629288,82.7285799064433,1.5241645316081405,139.7,4.321220763504653,20975.853769166108,19649.74227444384,-1326.1114947222668,-6.322085905612157,yards,XLarge,22.86000000078821,479508.0171796706,449193.10840927437,0.0,30314.908770396276,1158.2001186902062,1.7527892113493615,456674.3020758768,0,4,1,2
ORD_003129,2023-09-18,918,Dress,Cotton-Blend,63,Medium,Fall,SUP_9,Line_D,5,150.7521081793015,88.21712428681386,7.178253078759709,160.02,3.7724943173453314,3636.3072724891645,3797.640518681376,161.3332461922114,4.436733039938448,yards,Medium,6.400800000220699,23275.275590551173,24307.937432813887,1032.6618422627128,1032.6618422627128,441.08562143406925,8.254991040573664,22166.929133858263,0,1,1,0
ORD_003130,2023-09-18,2288,Shirt,Cotton,59,Complex,Winter,SUP_9,Line_B,20,200.18896079158318,91.26286071748169,2.67276493212389,149.86,2.8372938100830103,6816.314649343424,6900.3252205044855,84.0105711610613,1.2324925635461026,yards,Large,7.772400000267992,52979.12398238355,53632.08774569829,652.9637633147471,652.9637633147471,1825.2572143496336,3.608232658367252,50456.308554651,3,0,0,3
ORD_003131,2023-09-19,1206,T-Shirt,Polyester,71,Complex,Summer,SUP_5,Line_A,15,160.30736061995628,85.52770662304252,2.448080646644743,180.34,1.5718341295295553,1990.413558223276,2062.3400585467257,71.92650032344977,3.6136460197575366,yards,Medium,5.669280000195477,11284.211777753133,11691.98324752092,407.7714697677873,407.7714697677873,1282.9155993456377,3.3049088729704033,10746.868359764889,4,3,0,2
ORD_003132,2023-09-19,2324,Shirt,Cotton-Blend,71,Simple,Fall,SUP_8,Line_C,20,198.61329825178944,79.93185656262719,1.5203038123994104,180.34,1.7464823661439501,4261.766269864467,4104.279962947758,-157.4863069167095,-3.695329517020132,yards,Large,6.400800000220699,27278.71354108905,26270.675187741817,0.0,1008.0383533472314,1598.637131252544,1.5203038123994104,25979.727181989572,3,1,2,0
ORD_003133,2023-09-19,297,Shirt,Denim,63,Complex,Fall,SUP_4,Line_A,1,227.38967291261577,83.38897921659277,1.4397052934192567,160.02,2.6571481713475813,828.6316572347432,889.3341187064472,60.70246147170394,7.3256266450495415,yards,Small,8.68680000029952,7198.15748031496,7725.4676226455385,527.3101423305794,527.3101423305794,83.38897921659277,1.9436021461159967,6855.388076490437,3,2,0,0
ORD_003134,2023-09-19,2771,Shirt,Cotton-Blend,63,Complex,Summer,SUP_5,Line_A,20,217.11641611093907,81.46641897335253,9.677430603964932,160.02,2.6571481713475813,7731.105461944356,8131.235559567518,400.1300976231623,5.175587108373639,yards,Large,6.400800000220699,49485.259842519685,52046.41257147433,2561.1527289546457,2561.1527289546457,1629.3283794670506,13.06453131535266,47128.818897637786,3,1,0,2
ORD_003135,2023-09-19,3592,Shirt,Polyester,71,Medium,Summer,SUP_7,Line_C,7,184.7901520711595,95.0,0.04299483776189227,180.34,2.0084547210655423,7575.087825970801,6674.543062960806,-900.5447630099943,-11.888241875196783,yards,XLarge,5.669280000195477,42945.2939115005,37839.85349728716,0.0,5105.440414213336,665.0,0.04944406342617611,40900.27991571475,3,3,1,2
ORD_003136,2023-09-20,2548,Dress,Cotton-Blend,59,Complex,Winter,SUP_7,Line_D,5,180.05443587404378,80.62976325698561,0.7225306583384703,149.86,4.728823016805018,12651.493099160147,12237.545935857339,-413.9471633028079,-3.271923401122412,yards,Large,6.400800000220699,80979.67703189644,78330.08402893647,0.0,2649.593002959971,403.14881628492805,0.9754163887569349,77123.50193513946,0,1,0,3
ORD_003137,2023-09-20,570,T-Shirt,Polyester,63,Simple,Spring,SUP_7,Line_A,4,206.5195944391237,73.62565577998616,0.2872415499115217,160.02,1.3121719364679414,785.334903976063,844.4750974756585,59.14019349959551,7.530569849904202,yards,Medium,5.669280000195477,4452.283464566929,4787.565780781876,335.2823162149474,335.2823162149474,294.50262311994464,0.2872415499115217,4240.269966254218,4,3,2,1
ORD_003138,2023-09-20,2048,Shirt,Cotton,59,Complex,Spring,SUP_8,Line_C,11,171.41035387697193,83.07558834007831,0.7565909339431791,149.86,2.8372938100830103,6101.316609202506,6097.617370920229,-3.699238282276383,-0.060630164261544606,yards,Large,7.772400000267992,47421.87321500066,47393.121255374506,0.0,28.751959626156324,913.8314717408614,1.0213977608232918,45163.6887761911,3,0,0,1
ORD_003139,2023-09-20,3999,Dress,Silk,71,Medium,Summer,SUP_5,Line_A,19,165.37451815363875,85.93178097055737,1.245823775024098,180.34,3.3474245351092375,14055.668251696936,13300.523348533314,-755.1449031636221,-5.372529357132868,yards,XLarge,22.86000000078821,321312.5762448708,304049.9637579552,0.0,17262.612486915616,1632.70383844059,1.4326973412777124,306011.97737606737,0,4,1,2
ORD_003140,2023-09-20,2110,Shirt,Denim,59,Medium,Spring,SUP_1,Line_A,6,150.28243138122744,85.16460472016932,0.8368951314387304,149.86,2.4169539863670084,5354.7615567961075,5414.349681145472,59.58812434936408,1.112806307383315,yards,Large,8.68680000029952,46515.742693180284,47033.37281179619,517.6301186159037,517.6301186159037,510.9876283210159,0.9624294011545399,44300.70732683836,3,2,1,1
ORD_003141,2023-09-21,3900,Pants,Silk,55,Simple,Winter,SUP_9,Line_C,20,189.25653469212116,85.89928553767018,6.577798165233174,139.7,3.1313193938439516,12822.752917790982,12969.971384485927,147.21846669494516,1.14810343487697,yards,XLarge,22.86000000078821,293128.1317108089,296493.5458595714,3365.4141487624856,3365.4141487624856,1717.9857107534035,6.577798165233174,279169.6492483894,2,4,2,3
ORD_003142,2023-09-21,4218,Shirt,Silk,71,Simple,Spring,SUP_9,Line_D,18,148.32147926381776,78.60130904466067,2.2825468028333584,180.34,1.7464823661439501,7734.995751414941,7740.916350851689,5.92059943674758,0.07654302118607552,yards,XLarge,22.86000000078821,176822.00288344236,176957.34778657107,135.34490312871637,135.34490312871637,1414.823562803892,2.2825468028333584,168401.90750804034,3,4,2,1
ORD_003143,2023-09-21,3896,Shirt,Silk,55,Complex,Summer,SUP_7,Line_B,5,158.77229209692482,85.30819126359916,2.604236819016289,139.7,3.0436424508163213,12450.932537799408,11959.454738806515,-491.47779899289344,-3.947317178860547,yards,XLarge,22.86000000078821,284628.31782390847,273393.1353385435,0.0,11235.182485364932,426.5409563179958,3.51571970567199,271074.5884037223,3,4,0,2
ORD_003144,2023-09-21,4088,Jacket,Polyester,71,Simple,Winter,SUP_6,Line_C,20,243.12122774715803,80.0473503316998,2.7118579710744393,180.34,3.395937934168792,14576.723988626125,15006.987575432915,430.26358680679004,2.9517166349758326,yards,XLarge,5.669280000195477,82639.52977708774,85078.81452458384,2439.2847474961054,2439.2847474961054,1600.9470066339961,2.7118579710744393,78704.31407341687,1,3,2,3
ORD_003145,2023-09-21,334,Pants,Polyester,55,Simple,Summer,SUP_5,Line_B,15,200.21669020779234,89.52634563908342,4.589769471380749,139.7,3.1313193938439516,1098.153711421074,1172.3030143614187,74.1493029403448,6.752178877070983,yards,Small,5.669280000195477,6225.74087329993,6646.114033488062,420.37316018813243,420.37316018813243,1342.8951845862512,4.589769471380749,5929.277022190408,2,3,2,2
ORD_003146,2023-09-22,1028,T-Shirt,Denim,59,Medium,Winter,SUP_5,Line_C,20,192.1063457677535,79.28378187882508,2.922197953669691,149.86,1.6113026575780056,1739.2400885896998,1789.518717914452,50.27862932475227,2.8908389160648764,yards,Medium,8.68680000029952,15108.430802081943,15545.191199315259,436.7603972333175,436.7603972333175,1585.6756375765017,3.3605276467201444,14388.98171626851,4,2,1,3
ORD_003147,2023-09-22,3707,Shirt,Polyester,71,Medium,Winter,SUP_3,Line_C,6,158.3844573832116,84.56855999144182,0.032675086187244066,180.34,2.0084547210655423,7817.608733539464,7617.437432263127,-200.17130127633664,-2.560518287613353,yards,XLarge,5.669280000195477,44320.21284240878,43185.38568746974,0.0,1134.8271549390386,507.4113599486509,0.03757634911533067,42209.72651657979,3,3,1,3
ORD_003148,2023-09-22,622,T-Shirt,Polyester,71,Complex,Summer,SUP_10,Line_B,4,203.14017996992828,81.02724275268,0.6059860334815506,180.34,1.5718341295295553,1026.5648699957526,1049.0061058182437,22.44123582249108,2.186051410719318,yards,Medium,5.669280000195477,5819.88368637019,5947.109335798309,127.22564942811898,127.22564942811898,324.10897101072,0.8180811452000933,5542.746367971609,4,3,0,2
ORD_003149,2023-09-22,3623,Pants,Polyester,55,Complex,Fall,SUP_1,Line_B,17,149.49770867284252,89.7622867912698,9.038789848098249,139.7,4.227281181689335,16081.211707323484,16935.950905360547,854.739198037063,5.315141754198843,yards,XLarge,5.669280000195477,91168.89191123839,96014.64775205303,4845.755840814642,4845.755840814642,1525.9588754515867,12.202366294932636,86827.51610594132,2,3,0,0
ORD_003150,2023-09-22,4626,Shirt,Polyester,59,Complex,Summer,SUP_6,Line_D,15,134.24259465331943,82.64893493434909,2.111821166754736,149.86,2.8372938100830103,13781.587223716206,13139.507712506249,-642.0795112099568,-4.658966349717881,yards,XLarge,5.669280000195477,78131.67681836379,74491.5482869259,0.0,3640.1285314378956,1239.7340240152362,2.850958575118894,74411.12077939408,3,3,0,2
ORD_003151,2023-09-23,4988,Jacket,Cotton,71,Complex,Winter,SUP_8,Line_C,18,163.42182251059637,79.74881782464567,0.14109758741667114,180.34,4.58451621112787,24010.945204161104,23434.152474046943,-576.7927301141608,-2.402207514988633,yards,XLarge,7.772400000267992,186622.6705112565,182139.60669556263,0.0,4483.063815693879,1435.478720843622,0.19048174301250606,177735.87667738716,1,0,0,3
ORD_003152,2023-09-23,1729,Dress,Denim,63,Medium,Summer,SUP_2,Line_C,6,144.60880415400368,90.27248016071913,1.257110582413467,160.02,3.7724943173453314,6848.774808424582,6314.740370668016,-534.0344377565661,-7.797517843624495,yards,Large,8.68680000029952,59493.93700787401,54854.88665381032,0.0,4639.050354063693,541.6348809643148,1.4456771697754869,56660.89238845143,0,2,1,2
ORD_003153,2023-09-23,4728,Jacket,Polyester,55,Complex,Summer,SUP_8,Line_C,20,193.952641974139,75.03487641573943,7.909282827971114,139.7,5.918193654365068,29380.28057772995,29088.388185833614,-291.89239189633736,-0.9934976322778544,yards,XLarge,5.669280000195477,166565.03707945603,164910.2173798689,0.0,1654.8196995871258,1500.6975283147885,10.677531817761004,158633.36864710096,1,3,0,2
ORD_003154,2023-09-23,1416,Jacket,Denim,71,Complex,Winter,SUP_8,Line_D,19,190.9775088952602,88.460839398275,9.877971615755952,180.34,4.58451621112787,6816.258702704916,7730.713294681056,914.4545919761404,13.41578469745074,yards,Medium,8.68680000029952,59211.47610069867,67155.1602505509,7943.6841498522335,7943.6841498522335,1680.755948567225,13.335261681270536,56391.882000665406,1,2,0,3
ORD_003155,2023-09-23,2957,Dress,Cotton-Blend,59,Simple,Spring,SUP_10,Line_B,12,186.8437013013738,86.68435419989756,1.1328416487518875,149.86,3.502831864300013,10875.767513871897,10239.64286140181,-636.1246524700873,-5.849009292068065,yards,Large,6.400800000220699,69613.61270519151,65541.90602952059,0.0,4071.7066756709273,1040.2122503987707,1.1328416487518875,66298.67876684906,0,1,2,1
ORD_003156,2023-09-24,1224,Dress,Cotton,59,Complex,Winter,SUP_8,Line_C,9,197.50927215262334,95.0,4.470843957222531,149.86,4.728823016805018,6077.48334119781,5973.00219765893,-104.48114353888013,-1.719151459134859,yards,Medium,7.772400000267992,47236.63152275457,46424.56228268498,0.0,812.0692400695921,855.0,6.035639342250417,44987.268116909116,0,0,0,3
ORD_003157,2023-09-24,2687,Dress,Polyester,59,Simple,Summer,SUP_10,Line_B,8,196.20298963066895,88.25336867646408,1.7929385202777512,149.86,3.502831864300013,9882.714680342842,9302.319109520884,-580.3955708219582,-5.872835446483047,yards,Large,5.669280000195477,56027.87668490591,52737.45168304295,0.0,3290.4250018629655,706.0269494117126,1.7929385202777512,53359.88255705325,0,3,2,2
ORD_003158,2023-09-24,1123,Shirt,Cotton,59,Medium,Winter,SUP_3,Line_D,15,159.69199653208307,87.50300668574653,1.4243719423720402,149.86,2.4169539863670084,2849.9512930246583,2721.2154363296304,-128.7358566950279,-4.51712480175057,yards,Medium,7.772400000267992,22150.96143066862,21150.374858057683,0.0,1000.586572610935,1312.5451002861978,1.6380277337278462,21096.15374349392,3,0,1,3
ORD_003159,2023-09-24,1478,T-Shirt,Cotton,55,Complex,Winter,SUP_10,Line_A,1,194.39836440590793,80.74211937128787,1.061861054624514,139.7,2.029094967210881,3148.952479614566,3228.383151877256,79.43067226268977,2.522447473466228,yards,Medium,7.772400000267992,24474.91825340015,25092.285210515965,617.3669571158167,617.3669571158167,80.74211937128787,1.4335124237430938,23309.44595561919,4,0,0,3
ORD_003160,2023-09-24,3474,T-Shirt,Cotton-Blend,71,Simple,Spring,SUP_8,Line_B,2,189.41279319993632,83.90290594736436,4.453657698240436,180.34,1.1643215774293,4247.095817988858,4208.6372745727895,-38.458543416068096,-0.9055256830602778,yards,XLarge,6.400800000220699,27184.81091272041,26938.645468014354,0.0,246.16544470605643,167.80581189472872,4.453657698240436,25890.296107352773,4,1,2,1
ORD_003161,2023-09-25,1619,Dress,Denim,55,Complex,Fall,SUP_4,Line_D,3,161.51894782458905,86.31071938329212,1.941106707179886,139.7,5.072737418027202,8623.399973775342,8446.184974545156,-177.21499923018564,-2.0550478902650338,yards,Large,8.68680000029952,74909.75089477452,73370.31963940867,0.0,1539.431255365856,258.9321581498764,2.620494054692846,71342.61989978526,0,2,0,0
ORD_003162,2023-09-25,326,Jacket,Cotton,55,Simple,Summer,SUP_3,Line_A,19,169.26868949623662,92.11040182262909,0.8123236325929778,139.7,4.383847151381532,1500.5908799178985,1447.1957779972386,-53.395101920659954,-3.5582717871496956,yards,Small,7.772400000267992,11663.19255547602,11248.184465293574,0.0,415.0080901824469,1750.0976346299526,0.8123236325929778,11107.802433786685,1,0,2,2
ORD_003163,2023-09-25,991,Pants,Silk,59,Complex,Summer,SUP_9,Line_C,10,205.57026488197064,81.15457337012653,1.3542816852266186,149.86,3.9406858473375146,4100.480658447052,4073.894187660919,-26.586470786132395,-0.6483744955939218,yards,Medium,22.86000000078821,93736.98785533165,93129.2211331397,0.0,607.7667221919423,811.5457337012652,1.8282802750559353,89273.32176698251,2,4,0,2
ORD_003164,2023-09-25,4172,Dress,Cotton-Blend,63,Medium,Spring,SUP_8,Line_C,14,140.53746979100515,75.80842462680629,1.1742592072938216,160.02,3.7724943173453314,16525.788606562957,17581.873396968458,1056.0847904055008,6.390525835397007,yards,XLarge,6.400800000220699,105778.26771653541,112538.05524319601,6759.787526660607,6759.787526660607,1061.317944775288,1.3503980883878948,100741.20734908135,0,1,1,1
ORD_003165,2023-09-25,2357,Jacket,Silk,59,Medium,Winter,SUP_10,Line_B,19,190.00443139510625,85.36150692572906,1.1998752022697328,149.86,4.699632751269184,11630.886114478539,11060.320334193917,-570.5657802846217,-4.905608864782549,yards,Large,22.86000000078821,265882.056586147,252838.92284839082,0.0,13043.13373775618,1621.8686315888522,1.3798564826101927,253221.00627252096,1,4,1,3
ORD_003166,2023-09-26,2888,Jacket,Cotton-Blend,63,Simple,Fall,SUP_2,Line_A,11,176.75019770681945,77.03307575618683,0.7467989130103013,160.02,3.8271681480314954,11605.504692090708,11922.519044846542,317.0143527558339,2.7315860978616726,yards,Large,6.400800000220699,74284.51443569553,76313.65990488503,2029.1454691895065,2029.1454691895065,847.3638333180552,0.7467989130103013,70747.1566054243,1,1,2,0
ORD_003167,2023-09-26,496,Shirt,Silk,55,Simple,Summer,SUP_8,Line_D,6,179.15640329777563,89.04742829900542,2.004554092324625,139.7,2.2545499635676456,1174.1696210260297,1153.4079230438097,-20.761697982220085,-1.7682026182961368,yards,Small,22.86000000078821,26841.517537580534,26366.90512169062,0.0,474.6124158899157,534.2845697940324,2.004554092324625,25563.350035790987,3,4,2,2
ORD_003168,2023-09-26,2178,Shirt,Silk,59,Medium,Fall,SUP_3,Line_C,19,171.48583324403222,92.58203902536764,0.10730243980899813,149.86,2.4169539863670084,5527.332071422712,5037.542878720537,-489.78919270217466,-8.861222491669565,yards,Large,22.86000000078821,126354.81115707991,115158.23021152214,0.0,11196.580945557771,1759.0587414819852,0.12339780578034784,120337.91538769515,3,4,1,0
ORD_003169,2023-09-26,4844,T-Shirt,Cotton,59,Complex,Fall,SUP_10,Line_C,14,192.6343836505415,90.1542220985515,4.345980674287335,149.86,1.8915292067220069,9620.695851229471,9414.444030224651,-206.25182100482016,-2.1438347516044,yards,XLarge,7.772400000267992,74775.89643667421,73172.82478304107,0.0,1603.071653633138,1262.159109379721,5.867073910287903,71215.13946349925,4,0,0,0
ORD_003170,2023-09-26,4524,T-Shirt,Cotton,55,Simple,Winter,SUP_6,Line_A,8,132.69392648832485,82.48240909862868,1.0736444783934382,139.7,1.5030333090450967,7139.708824626018,7112.014900743067,-27.693923882950912,-0.387885900716708,yards,XLarge,7.772400000267992,55492.67287043665,55277.42461644138,0.0,215.2482539952694,659.8592727890294,1.0736444783934382,52850.164638511094,4,0,2,3
ORD_003171,2023-09-27,3337,Pants,Cotton-Blend,59,Medium,Winter,SUP_5,Line_D,2,187.5636832134299,93.10202992275158,3.227519160381968,149.86,3.3568805366208454,11762.00586823895,11421.120813513699,-340.8850547252514,-2.898188102811157,yards,XLarge,6.400800000220699,75286.24716401973,73104.31010565911,0.0,2181.9370583606224,186.20405984550317,3.711647034439263,71701.1877752569,2,1,1,3
ORD_003172,2023-09-27,3993,Pants,Denim,71,Simple,Winter,SUP_8,Line_C,18,148.5407922570089,81.160555107412,2.6149058383294475,180.34,2.425669952977709,10169.985128351993,10414.492074491283,244.50694613929045,2.4042016094758227,yards,XLarge,8.68680000029952,88344.6268160142,90468.60975581023,2123.982939796023,2123.982939796023,1460.8899919334158,2.6149058383294475,84137.73982477543,2,2,2,3
ORD_003173,2023-09-27,2105,Pants,Cotton,63,Medium,Summer,SUP_9,Line_C,4,210.94857788934274,80.08677920949543,1.276756076130921,160.02,3.1437452644544424,6948.462970760431,7078.239190000244,129.77621923981314,1.8676967810855385,yards,Large,7.772400000267992,54006.233595800506,55014.90628225481,1008.6726864543027,1008.6726864543027,320.34711683798173,1.4682694875505589,51434.508186476676,2,0,1,2
ORD_003174,2023-09-27,2116,Pants,Cotton,63,Medium,Fall,SUP_7,Line_B,3,141.21458580914486,92.14790020256712,0.44306611128082674,160.02,3.1437452644544424,6984.77322856488,6393.351613976174,-591.4216145887058,-8.467298725891801,yards,Large,7.772400000267992,54288.45144356954,49691.686086181784,0.0,4596.765357387753,276.4437006077013,0.5095260279729507,51703.287089113845,2,0,1,0
ORD_003175,2023-09-27,3271,Jacket,Polyester,63,Simple,Fall,SUP_6,Line_D,2,108.12365036254909,83.22242488319701,1.6520395808451092,160.02,3.8271681480314954,13144.600362821573,13467.148800447456,322.5484376258828,2.4538474257322016,yards,XLarge,5.669280000195477,74520.41994750655,76349.03735403327,1828.6174065267157,1828.6174065267157,166.44484976639401,1.6520395808451092,70971.82852143481,1,3,2,0
ORD_003176,2023-09-28,2768,Jacket,Cotton,59,Simple,Summer,SUP_6,Line_C,4,129.0519104846095,85.79534366215992,5.91580450006349,149.86,4.086637175016682,11877.402285468484,12137.236874667005,259.8345891985209,2.187638196918007,yards,Large,7.772400000267992,92315.92152675829,94335.45988791452,2019.5383611562177,2019.5383611562177,343.1813746486397,5.91580450006349,87919.92526357932,1,0,2,2
ORD_003177,2023-09-28,1978,T-Shirt,Denim,71,Medium,Spring,SUP_1,Line_A,18,178.30276270711207,90.0731258209359,0.4110308442358517,180.34,1.3389698140436948,2780.90640678735,2721.642857263506,-59.263549523844176,-2.1310875252471573,yards,Large,8.68680000029952,24157.177775313292,23642.367173291812,0.0,514.8106020214802,1621.3162647768463,0.4726854708712294,23006.83597648884,4,2,1,1
ORD_003178,2023-09-28,1296,Shirt,Polyester,59,Complex,Winter,SUP_5,Line_C,11,133.4118795437189,79.50262241908214,0.5914619434415275,149.86,2.8372938100830103,3860.9894167609614,3950.6593095671665,89.6698928062051,2.322458912136321,yards,Medium,5.669280000195477,21889.030081409317,22397.393811315207,508.36372990589086,508.36372990589086,874.5288466099036,0.7984736236460621,20846.695315627916,3,3,0,3
ORD_003179,2023-09-28,1872,Shirt,Silk,63,Medium,Summer,SUP_8,Line_D,9,140.80550830128274,82.32821580276277,9.925249815402767,160.02,2.2634965904071986,4449.12889810439,4670.588247645308,221.45934954091808,4.977588975569438,yards,Large,22.86000000078821,101707.08661417321,106769.64734485315,5062.560730679944,5062.560730679944,740.9539422248649,11.41403728771318,96863.89201349829,3,4,1,2
ORD_003180,2023-09-28,261,Dress,Silk,59,Complex,Winter,SUP_6,Line_B,8,159.0686955932243,82.06157836129186,4.461849760264104,149.86,4.728823016805018,1295.9339477554154,1424.894588162755,128.96064040733972,9.95117387199419,yards,Small,22.86000000078821,29625.050046710265,32573.0902865237,2948.0402398134343,2948.0402398134343,656.4926268903349,6.023497176356541,28214.333377819297,0,4,0,3
ORD_003181,2023-09-29,4076,Jacket,Polyester,63,Complex,Fall,SUP_1,Line_C,8,195.8668011013639,83.83462912113522,1.595015725767817,160.02,5.166676999842519,22112.344223926015,22134.642130957876,22.29790703186154,0.10083918197933417,yards,XLarge,5.669280000195477,125361.07086614173,125487.48394452369,126.41307838195073,126.41307838195073,670.6770329690818,2.153271229786553,119391.49606299213,1,3,0,0
ORD_003182,2023-09-29,1851,Pants,Polyester,55,Complex,Summer,SUP_5,Line_A,5,156.9760101970407,81.44773426505112,2.373190595522913,139.7,4.227281181689335,8215.932340672309,8130.512353379684,-85.41998729262468,-1.0396870829833875,yards,Large,5.669280000195477,46578.42090193273,46094.1510763577,0.0,484.2698255750289,407.2386713252556,3.2038073039559327,44360.40085898355,2,3,0,2
ORD_003183,2023-09-29,875,Pants,Polyester,63,Simple,Spring,SUP_5,Line_C,13,173.70262169115037,86.85951303766676,1.1706039019571244,160.02,2.733691534308211,2511.579097145669,2579.078902606512,67.49980546084316,2.687544482973066,yards,Medium,5.669280000195477,14238.845144356954,14621.520441473198,382.6752971162436,382.6752971162436,1129.1736694896679,1.1706039019571244,13560.804899387575,2,3,2,1
ORD_003184,2023-09-29,1039,Dress,Cotton-Blend,55,Medium,Winter,SUP_3,Line_A,7,173.21063680593446,86.79631351547503,1.0353402432184298,139.7,4.321220763504653,4714.235791945402,4692.001931793949,-22.233860151452973,-0.47163233093773255,yards,Medium,6.400800000220699,30174.880458124557,30032.56596606223,0.0,142.3144920623272,607.5741946083252,1.190641279701194,28737.98138869005,0,1,1,3
ORD_003185,2023-09-29,3320,Shirt,Denim,55,Medium,Fall,SUP_8,Line_D,5,136.63696921212824,85.00612430984658,1.1710535878882875,139.7,2.592732458102792,9038.265348946334,9395.056703352368,356.79135440603386,3.94756450083232,yards,XLarge,8.68680000029952,78513.60343593416,81612.97857349536,3099.375137561201,3099.375137561201,425.03062154923293,1.3467116260715306,74774.86041517538,3,2,1,0
ORD_003186,2023-09-30,639,Pants,Denim,55,Complex,Fall,SUP_9,Line_B,13,192.20070382526936,86.14426516968324,1.0702931674974119,139.7,4.227281181689335,2836.29430885446,2841.784104506483,5.489795652023076,0.19355521868392878,yards,Medium,8.68680000029952,24638.32140300645,24686.010159878086,47.68875687163837,47.68875687163837,1119.875447205882,1.4448957761215062,23465.06800286328,2,2,0,0
ORD_003187,2023-09-30,1561,Shirt,Silk,63,Complex,Spring,SUP_6,Line_D,20,247.5456717401741,81.72659055332069,2.251278568503853,160.02,2.6571481713475813,4355.198710247253,4465.479296517777,110.2805862705236,2.532159692531291,yards,Large,22.86000000078821,99559.84251968503,102080.85672191612,2521.014202231094,2521.014202231094,1634.5318110664139,3.0392260674802016,94818.89763779526,3,4,0,1
ORD_003188,2023-09-30,455,Dress,Silk,71,Complex,Spring,SUP_6,Line_C,16,128.1466028547764,85.10571974142808,0.8023186597270734,180.34,3.929585323823888,1877.3593884568627,1934.7198677463182,57.3604792894555,3.055380852602986,yards,Small,22.86000000078821,42916.43562160364,44227.6961782058,1311.2605566021648,1311.2605566021648,1361.6915158628492,1.0831301906315491,40872.795830098694,0,4,0,1
ORD_003189,2023-09-30,3704,Shirt,Silk,63,Medium,Winter,SUP_2,Line_C,14,153.5218706695131,76.5744239737709,0.37453089058522654,160.02,2.2634965904071986,8803.190939411677,8721.612908870653,-81.57803054102442,-0.9266870513486366,yards,XLarge,22.86000000078821,201240.94488188974,199376.0711036576,0.0,1864.8737782321189,1072.0419356327927,0.4307105241730105,191658.04274465685,3,4,1,3
ORD_003190,2023-09-30,3423,Shirt,Cotton,59,Complex,Fall,SUP_10,Line_B,5,141.822688689596,89.95000919927564,2.452215594555465,149.86,2.8372938100830103,10197.659547509853,9893.612786575874,-304.0467609339794,-2.981534728801806,yards,XLarge,7.772400000267992,79260.28906979847,76897.11602503373,0.0,2363.1730447647433,449.7500459963782,3.310491052649878,75485.98959028425,3,0,0,0
ORD_003191,2023-10-01,334,Shirt,Silk,59,Medium,Spring,SUP_2,Line_A,19,174.0551460365268,82.1955692173114,0.0635955193890716,149.86,2.4169539863670084,847.6257630189099,881.5767248671523,33.9509618482424,4.00541882154719,yards,Small,22.86000000078821,19376.724943280387,20152.84393115797,776.1189878775818,776.1189878775818,1561.7158151289166,0.07313484729743233,18454.02375550513,3,4,1,1
